,Masechet,Daf,Line,Perek,Comment
82,Bava Batra,6,1,הבית והעלייה,"(הג""ה בפי' ר""ח קמ""ל דלא בעינן ראיה אלא שותף מפיק מיניה בלא ראיה ואיהו דטעין דדיליה נינהו עליו הראיה וכל כה""ג הכי דיינינן ליה וזה הדין מפורש עוד כמו כן בפרק הבית והעלייה בתחילתו איבעית אימא בשותפין כי האי גוונא אנוחי אבנים ברשות חבירו לא קפדי וחזקת רשות לאו כלום הוא שמעינן מינה דכל כהאי גוונא דמילתא דידיעא בשותפתא לתרוייהו אע""ג דמנחי ברשותא דחד מינייהו לא יכול למיטען דידי נינהו דברשותי מנחי דקי""ל שותפין לא קפדי אהדדי ע""כ):"
83,Bava Batra,32,0,שור שנגח,בור שיח ומערה - מפורשים בבבא קמא בפרק שור שנגח את הפרה (דף כ:):
84,Avodah Zarah,13,2,תפלת השחר,לשוח בשדה - תפלת המנחה תקן בפרק תפלת השחר (ברבות כו:):
85,Avodah Zarah,30,4,רבי ישמעאל,"בימוסיאות - גרסינן. בנין שאינו לצורך עבודת כוכבים ומפרש לקמן בפרק רבי ישמעאל (עבודה זרה דף נג:) וקורין לו אלט""ר דקתני בימוסיאות של עובדי כוכבים מותרין ומאי בימוס בימה של אבן אחת ומקריב זבחים דהוי תשמיש דתשמיש לעבודת כוכבים:"
86,Avodah Zarah,34,2,מרובה,"מתרחנא מרתח - כלומר אמתין לך עד שיפסוק ליך ודוגמתו בב""ק בפרק מרובה (בבא קמא דף פ:) מאן תרח נתרח שמואל:"
87,Avodah Zarah,37,2,רבי ישמעאל,עד שיעבדו - עד שישתמשו בהן לעבודת כוכבים בפרק רבי ישמעאל (לקמן עבודה זרה דף נא:) בברייתא בגמרא:
88,Avodah Zarah,72,0,יש נוחלין,"כר' יוסי - בב""ב בפרק יש נוחלין (בבא בתרא דף קלו.) הכותב כל נכסיו לבנו לאחר מותו צריך שיכתוב מהיום ולאחר מיתה דלהוי משמע גופא מהיום שלא אהא רשאי למכרם ופירא לאחר מיתה ואם לא כתב מהיום אלא לאחר מיתה לא אמר כלום ויירשו אחיו עמו או אם היה עליו בע""ח מאוחר לאחר מתנה זו בע""ח גובה את חובו רבי יוסי אמר אינו צריך דלהכי כתיב זמן בשטר לומר מעכשיו תהא מתנה מגופה של קרקע ופירות לאחר מיתה דאי לא בעי למיתב ליה אלא לאחר מיתה למה כתב זמן בשטר. וה""נ זמנו של גט מוכיח דה""ק ליה מעכשיו יהא גט אם לא באתי ותנאה בעלמא הוא וכי לא אתא איקיים תנאה:"
89,Avodah Zarah,81,2,כל הבשר,שבקיה איסריה לדגון - גבורת ושררת הצלם עזבתו והלכה וישבה על המפתן. איסריה שר שלו כמו איסריה דעניותא (בשחיטת חולין בפרק כל הבשר (חולין דף קה)):
90,Avodah Zarah,86,3,הוציאו לו,ומועלין בהם - לאו קרבן מעילה קאמר דאין מעילה בדם קדשים כדאמרינן בפרק הוציאו לו אלא אסור ליהנות מהן אלא בדמים:
91,Avodah Zarah,90,0,שור שנגח,"בהמה תוכיח - שאינה מחובר ואינה נאסרת בהשתחויה דמדאסר רחמנא נעבד לגבוה דכתיב מן הבקר ולא כל הבקר להוציא הנעבד בפרק שור שנגח (ב""ק דף מ:) מכלל דלהדיוט שרי דאי להדיוט אסור למה לי קרא לגבוה הא ממשקה ישראל כתיב מן המותר לישראל:"
92,Avodah Zarah,91,2,התרומה,רקועים - טסי זהב שעושין ציפוי לכותל היכל לבית קדשי הקדשים כדאמרינן בשקלים בפרק התרומה דכיון דנוי הוא מיתסר:
93,Avodah Zarah,123,1,נגמר הדין,"כולן נקברין עמו - דכתיב לא תלין נבלתו על העץ כי קבור תקברנו אף העץ במשמע והכי אמרינן בפרק נגמר הדין עץ שומע אני בין תלוש בין מחובר ת""ל כי קבור תקברנו מי שאינו מחוסר אלא קבורה יצא זה שמחוסר קבורה ותלישה. אלמא עץ גופיה איסורי הנאה וקברי ליה בעיניה ולא חיישינן לתקלה:"
94,Makkot,5,2,חבית,וכי מה בין זה למגופת החבית - דאמרינן בפרק חבית שנשברה (שבת דף קמו.) דמתיז ראשה בשבת בסייף לפתוח את החבית:
95,Makkot,24,0,השוחט והמעלה,והשוחט - קדשים בחוץ או המעלה קדשים בחוץ אזהרת מעלה השמר לך פן תעלה וגו' (דברים י״ב:י״ג) אזהרת שוחט ילפינן בזבחים בפרק השוחט והמעלה (זבחים דף קו.) איכא דיליף מלא יזבחו עוד וגו' ואיכא דיליף לה מגזירה שוה דהבאה הבאה שוחט ממעלה:
96,Makkot,33,0,הערל,בכורים - מותרים לאונן לר' שמעון ביבמות בפרק הערל (יבמות דף עג:):
97,Yevamot,16,0,כיצד,"והרי איסור מצוה ואיסור קדושה - לקמן בפרק כיצד כו' (יבמות דף כ.) כל שאיסורה איסור ערוה לא חולצת ולא מתייבמת איסור מצוה כגון שניות מד""ס כדמפרש לקמן בפ""ב (יבמות כא.) או איסור קדושה כגון שנפלה לפניו ממזרת או נתינה שהיא בלאו חולצת ולא מתייבמת חולצת דלא אלים איסור לאו בלא כרת לאפקועי ייבום לגמרי ולא מתייבמת דהא אסורה לי'. ופליג ר""ע דאמר בפ' החולץ (לקמן יבמות דף מט.) חייבי לאוין כחייבי כריתות דקתני איזהו ממזר כל שאר בשר שהוא בלא יבא דיש ממזר מחייבי לאוין ולר""ע אלים לאו למיפטרה בולא כלום כערוה גמור':"
98,Yevamot,32,0,עשרה יוחסין,משום פסולי דמישון - שקרובה לה ומתערבין בהן ואמר בפרק עשרה יוחסין (קידושין עא:) מישון מתה והתם מפרש פסולייהו:
99,Yevamot,33,0,הבא על יבמתו,"מעריות - ערות אשת אחיך וקי""ל לקמן בפרק הבא על יבמתו (יבמות דף נה.) דאפילו אחיך מן האם ולא מן האב:"
100,Yevamot,39,0,הערל,פצוע דכא וכרות שפכה - לקמן מפרש להו בפרק הערל:
101,Yevamot,44,0,המקבל,לרבי שמעון דדריש טעמא דקרא - בפרק המקבל בבבא מציעא (דף קטו.) אלמנה עניה אין ממשכנין אותה אבל עשירה ממשכנין שאין אתה חייב להחזיר לה ואין אתה משיאה שם רע בשכנותיה אלמא דריש טעמא דלא תחבול בגד אלמנה משום שם רע ומוציא עשירה מן הכלל. והכא נמי לדידיה ניחא דאי נמי לא מפרש קרא טעמא הוה דריש טעמא דחיתון משום כי יסיר את בנך ולא איצטריך קרא לפרושי טעמא ואייתר קרא כי יסיר לרבות שאר מסירין:
102,Yevamot,48,1,האשה,דאמר מר - בפרק האשה רבה (לקמן יבמות דף צג:) היינו טעמא דעד אחד נאמן להשיא אשה משום דהיא גופה דייקא עד שיודעת שמת ודאי ואחר כך נשאת:
103,Yevamot,49,0,נערה המאורסה,לעולם בחד - ודקשיא לך מדקתני שאסר מכלל דבר מישרי הוא אין ביחיד מומחה וכדרב חסדא בנדרי' בפרק נערה המאורסה:
104,Yevamot,51,0,כיצד,"והא אמר רב אין זיקה - בפרק כיצד (לעיל יבמות דף יז:) א""ר הונא אמר רב שומרת יבם שמתה מותר באמה:"
105,Yevamot,54,0,כיצד,תנינא חדא זימנא - בפרק כיצד אחותה של ערוה כשהיא יבמתה או חולצת כו' והיינו נמי אסור בה ומותר באחותה:
106,Yevamot,55,1,כיצד,התם - בפרק כיצד:
107,Yevamot,62,1,רבן גמליאל,מאי דעבד שקליה - והויא כמו שלא עשה בה מאמר ואתיא ומתייבמת לשלישי מחמת זיקת אחיו הראשון. ודוקא שפירש למאמרו ולא לזיקתו קאמר אבל סתמא קיימא בלא יבנה אכולהו אחין והכי מוכחא מילתא דרבא בפרק רבן גמליאל (לקמן יבמות ד' נב:) דלמאמרו ולא לזיקתו קאמר:
108,Yevamot,65,0,טרף בקלפי,"בשחיטת פרו של כ""ג - ביום הכפורים דשחיטה אב מלאכה היא ומשום זרות נמי איכא כדברי האומר ביומא בפרק טרף בקלפי (יומא דף מב.) שחיטת פרו בזר פסולה:"
109,Yevamot,66,0,האשה,על כל כח וכח - של ביאה לקמן בפרק האשה (יבמות דף צב.) והתם הכי תניא בא עליה חזר ובא עליה חייב על כל אחת דברי רבי אליעזר וכיון דשמעינן ליה לרבי אליעזר דמחייב אשתי ביאות בהעלם אחת על כרחך שמעת ליה נמי בביאה אחת כמה חיובין דכל כח וכח הנאה של ביאה בפני עצמה היא ולרבנן הוא דלא מחייב אלא אחת משום דכולן בהעלם אחת הן ובשתי ביאות נמי לא הוו מיחייבי אלא חדא אבל אי הוה ידיעה בין כח לכח הוה מחייב אכל חד וחד כדתנן בשבועות (דף יד:) ובמסכת הוריות (דף ו) היה משמש עם הטהורה ואמרה לו נטמאתי ופירש מיד חייב שיציאתו הנאה לו כביאתו ולר' אליעזר דאמר ביאות מחלקות אית ליה נמי כוחות מחלקין ומתני' כרבי אליעזר אוקימנא לעיל והיכי תני רבי חייא שש עשרה ותו לא:
110,Yevamot,76,1,ארבעה אחין,"וסיפא דעבד בה מאמר - ובית שמאי לטעמייהו דאמרי מאמר קני בפרק ארבעה אחין (לעיל יבמות כט.) בית שמאי אומרים אשתו עמו כו' וב""ה לטעמיהו דאמרי לא קני:"
111,Yevamot,77,0,מצות חליצה,דאיתחזי לנא - דבעינן רוק הנראה לעיני דיינין בפרק מצות חליצה (לקמן יבמות דף קו:):
112,Yevamot,79,0,כיצד,גמ' גזרו שניות בחלוצה או לא - כגון אם אם אמה ואם אם אביה דגבי אשתו מיתסרו עליה משום שניות כדתני רבי חייא בפרק כיצד (לעיל יבמות דף כב.) רביעי שבחמיו ושבחמותו שניה הכא מאי:
113,Yevamot,79,0,כיצד,והא אמימר מכשר כו' - בפרק כיצד (לעיל יבמות דף כא:):
114,Yevamot,80,0,בית שמאי,עד כאן לא פליגי רבנן עליה דרבי אלעזר - בפרק בית שמאי אלא גבי מגרש אשה והחזירה משום דמנפילה ואילך לא איתסרא עליה ואיסור שבחיי אחיו לא מהני השתא דליכא למימר אין אני קורא בה בשעת נפילה דלאו בשעת נפילה הואי אבל בברייתא דמקדש אחות יבמתו דמנפילה ואילך איתסרא עליה והרי אין אני קורא בה בשעת זיקת יבום יבמה יבא עליה לא פליגי:
115,Yevamot,82,0,בנות כותים,"אפילו למ""ד - במסכת נדה בפרק בנות כותים:"
