,ref1,ref2,length,similarity
383,Menachot 103a:11-12,Nazir 9b:8,125,0.6943396226415094
384,Horayot 8b:7,Nazir 5a:8,79,0.7255813953488373
385,Menachot 12a:2,Menachot 7a:13,77,0.5291828793774319
386,Pesachim 83a:10,Pesachim 84b:15,56,0.3282674772036474
387,Gittin 64b:4,Kiddushin 43b:7,156,0.8888888888888888
388,Ketubot 16a:13-14,Niddah 15a:14-15,130,0.33424657534246577
389,Avodah Zarah 29b:1,Avodah Zarah 32b:2,120,0.4041095890410959
390,Nedarim 24b:6-7,Shevuot 29a:8-9,251,0.055970149253731345
391,Berakhot 40a:11,Yoma 86b:5,220,0.24313725490196078
392,Bava Batra 156a:10,Kiddushin 26a:2,170,0.6366197183098592
393,Bava Batra 15a:5,Megillah 19a:3,148,0.45569620253164556
394,Makkot 9b:9-10,Sanhedrin 72b:16-17,284,0.29015544041450775
395,Horayot 9a:2,Yoma 18a:9,160,0.6632911392405063
396,Pesachim 63b:5,Temurah 4b:10,128,0.5043478260869565
397,Bava Kamma 71a:16-17,Chullin 15a:3-5,112,0.6309859154929578
398,Sanhedrin 105b:20,Taanit 20a:13-14,260,0.5071225071225072
399,Rosh Hashanah 19b:2,Sukkah 44a:1,170,0.36363636363636365
400,Avodah Zarah 60a:7,Shabbat 146b:4,144,0.5139318885448917
401,Bava Metzia 90a:10,Yoma 9a:1,63,0.5674418604651162
402,Megillah 29b:5,Sanhedrin 12b:13,148,0.11830985915492957
403,Bava Kamma 62b:13-15,Shevuot 42b:16-18,120,0.2237442922374429
404,Bava Metzia 80b:10-11,Bava Metzia 95b:4-5,77,0.3119266055045872
405,Bava Batra 28a:3-4,Bekhorot 30b:8,85,0.5023696682464455
406,Gittin 40b:9,Pesachim 88b:1,188,0.02237136465324385
407,Chullin 42b:7,Chullin 55a:7,65,0.5179282868525896
408,Avodah Zarah 38a:10,Menachot 57a:3,179,0.6814404432132964
409,Megillah 23b:13,Shevuot 7b:4,134,0.5567010309278351
410,Eruvin 49a:2,Eruvin 91a:10,195,0.6
411,Makkot 4b:7,Zevachim 11a:6,141,0.5412541254125413
412,Eruvin 4b:20-5a:1,Eruvin 8b:11,102,0.5118110236220472
413,Bekhorot 34a:2-3,Yevamot 74a:18,210,0.013303769401330377
414,Bava Batra 80b:15-16,Zevachim 43b:12,95,0.06358381502890173
415,Tamid 30b:14,Yoma 62b:14,107,0.9464285714285714
416,Keritot 16a:5,Sukkah 54b:2,76,0.5934065934065934
417,Ketubot 56a:18,Ketubot 83a:2,159,0.7478753541076487
418,Shabbat 153b:13,Yevamot 9a:9-10,177,0.47368421052631576
419,Arakhin 21a:1,Bava Kamma 68b:10,84,0.43548387096774194
420,Bava Kamma 116b:17-18,Sukkah 50b:1,118,0.020887728459530026
421,Kiddushin 15a:13,Shabbat 52a:16,71,0.6540880503144654
422,Bava Batra 138b:5-7,Bava Batra 71a:2-3,90,0.5338983050847458
423,Bava Kamma 26b:11-27a:1,Sanhedrin 78a:2,144,0.4709897610921502
424,Bava Metzia 4a:5-6,Menachot 6a:3-4,77,0.040268456375838924
425,Makkot 19a:3-4,Temurah 21b:5-6,322,0.07988980716253444
426,Menachot 7b:18-20,Zevachim 93b:13-14,229,0.32136105860113423
427,Kiddushin 48b:3,Sanhedrin 19b:8-9,166,0.34444444444444444
428,Ketubot 6a:7-8,Niddah 64b:5-7,214,0.0275049115913556
429,Bava Metzia 110b:15,Yoma 20b:2,105,0.625
430,Bekhorot 47a:3,Yevamot 62a:9,197,0.8096385542168675
431,Megillah 14a:12,Sanhedrin 110a:17,197,0.01486988847583643
432,Eruvin 67a:10-11,Pesachim 39b:9-10,203,0.023529411764705882
433,Niddah 50a:11-12,Shabbat 68a:5-6,272,0.10714285714285714
434,Bava Kamma 18b:9-10,Bava Kamma 25a:3-4,25,0.205607476635514
435,Eruvin 19a:2,Menachot 99b:21,147,0.005012531328320802
436,Sanhedrin 42b:5,Yoma 68a:6-7,208,0.04434589800443459
437,Megillah 18b:9,Niddah 63a:4,104,0.9162995594713657
438,Bekhorot 3a:16,Rosh Hashanah 28a:2,90,0.6229508196721312
439,Gittin 70a:14,Pesachim 12b:15,96,0.5099601593625498
440,Shabbat 39a:3,Yoma 50a:2,128,0.46206896551724136
441,Arakhin 30b:8,Bava Metzia 71a:19-20,56,0.36496350364963503
442,Ketubot 51a:11-12,Ketubot 56b:8,213,0.022727272727272728
443,Makkot 4b:4,Temurah 3b:5,158,0.5786163522012578
444,Gittin 75b:2,Kiddushin 60b:7,78,0.7346938775510204
445,Niddah 38b:3,Yevamot 42a:17-18,161,0.7851002865329513
446,Chullin 116a:7,Menachot 101b:6,152,0.5920398009950248
447,Sukkah 36a:9-10,Yevamot 36b:9-10,219,0.0641025641025641
448,Ketubot 60b:1,Nedarim 69a:1,131,0.39622641509433965
449,Chullin 5b:2,Shabbat 69a:4,133,0.022408963585434174
450,Sanhedrin 3a:7,Sanhedrin 87b:9,164,0.5144508670520231
451,Niddah 17b:10-12,Niddah 28a:17-18,198,0.3171247357293869
452,Bava Kamma 95a:16-95b:1,Bava Metzia 72b:4,93,0.6051660516605166
453,Chullin 7a:8,Yevamot 99b:11,93,0.9148936170212766
454,Bava Batra 154a:4,Ketubot 19a:4-5,169,0.010282776349614395
455,Nedarim 39b:13,Sanhedrin 110a:15,213,0.026905829596412557
456,Pesachim 119b:13-120a:1,Pesachim 40a:15,97,0.4716981132075472
457,Makkot 4b:3-4,Temurah 4b:9-10,223,0.6921606118546845
458,Nedarim 36b:8,Zevachim 6a:6,102,0.8962264150943396
459,Bava Batra 155a:2,Ketubot 19a:1,70,0.5268817204301075
460,Bava Metzia 19b:15-16,Gittin 27a:9-27b:1,82,0.24
461,Eruvin 103b:13,Shabbat 26b:3,128,0.2654320987654321
462,Menachot 80a:7,Temurah 22b:19,137,0.46537396121883656
463,Yevamot 73b:9,Zevachim 101a:11,99,0.6233766233766234
464,Menachot 28b:7-8,Sanhedrin 45b:24-25,186,0.510548523206751
465,Kiddushin 58a:8,Zevachim 57a:3,97,0.6502463054187192
466,Berakhot 7a:33,Menachot 35b:8,113,0.7021943573667712
467,Shabbat 12b:4,Shabbat 149a:3,174,0.4523809523809524
468,Beitzah 24a:4,Shabbat 106a:7-106b:1,130,0.5434173669467787
469,Eruvin 54a:8,Shabbat 127a:13,195,0.10762331838565023
470,Moed Katan 5a:14-15,Sanhedrin 22b:19,183,0.4351464435146444
471,Menachot 68b:6,Sukkah 41b:3,101,0.8858447488584474
472,Gittin 20a:4-5,Shabbat 104b:7,196,0.8018867924528302
473,Menachot 10a:18,Zevachim 24a:14,130,0.656934306569343
474,Bava Batra 156b:4,Shabbat 144b:5,166,0.4756756756756757
475,Gittin 82a:12-13,Zevachim 77a:11-12,152,0.4342857142857143
476,Chullin 120b:15-16,Menachot 107a:14-15,165,0.6109660574412533
477,Temurah 21b:2,Zevachim 45a:11-12,112,0.7355371900826446
478,Bava Batra 174b:19,Shevuot 42b:11,95,0.7251908396946565
479,Bava Metzia 11a:22-11b:2,Kiddushin 26b:11-27a:1,110,0.30319148936170215
480,Berakhot 24a:9,Eruvin 3a:7,96,0.5177304964539007
481,Bava Metzia 87b:7,Berakhot 35a:10-11,68,0.6122448979591837
482,Bava Batra 66a:4-5,Shabbat 81b:2,65,0.0
483,Shevuot 31b:4,Shevuot 36b:5-7,226,0.6730038022813688
484,Arakhin 20a:18-19,Arakhin 5b:4-5,241,0.21544715447154472
485,Keritot 18a:1,Yevamot 35b:5,72,0.7764705882352941
486,Menachot 79b:9-10,Zevachim 6b:13-7a:1,199,0.6556603773584906
487,Kiddushin 49b:8,Pesachim 87a:7,74,0.6434782608695652
488,Rosh Hashanah 22a:8,Sanhedrin 24b:15,76,0.5975103734439834
489,Menachot 49a:24-25,Tamid 28b:6,121,0.7235772357723578
490,Beitzah 3b:9,Yevamot 82a:9,88,0.6933333333333334
491,Bava Metzia 20a:5,Bava Metzia 27b:19,124,0.549520766773163
492,Berakhot 35a:12,Kiddushin 5b:2,117,0.6496350364963503
493,Arakhin 13a:9,Menachot 49b:4,88,0.6245059288537549
494,Berakhot 57a:18-20,Yoma 88a:10-11,275,0.1111111111111111
495,Bava Batra 64b:2,Gittin 46a:11-12,104,0.3364485981308411
496,Berakhot 39a:3,Shabbat 147b:12,151,0.042105263157894736
497,Gittin 59a:2,Sanhedrin 32a:9,69,0.8609271523178808
498,Bava Kamma 88a:10,Shabbat 28a:6,142,0.27213822894168466
499,Bava Kamma 26b:7,Makkot 7b:7,135,0.32448377581120946
500,Bava Kamma 99b:20,Sanhedrin 29a:18,103,0.8484848484848485
501,Kiddushin 43a:11-12,Shabbat 56a:10-11,160,0.8398950131233596
502,Chullin 122b:6,Menachot 13b:15,110,0.23564954682779457
503,Bava Batra 159b:2,Yevamot 38b:9-10,163,0.8548387096774194
504,Beitzah 23b:7,Shabbat 29b:9,112,0.62882096069869
505,Menachot 30b:14,Rosh Hashanah 14b:11,202,0.004210526315789474
506,Menachot 36a:2,Menachot 42b:2,190,0.5790754257907542
507,Chullin 113b:4,Meilah 11b:8-10,90,0.7467811158798283
508,Eruvin 19a:2,Yoma 86b:5,147,0.027247956403269755
509,Gittin 63a:6,Kiddushin 44b:4,103,0.4685714285714286
510,Bekhorot 9b:21,Kiddushin 56b:3,127,0.525974025974026
511,Nazir 57a:7,Pesachim 19b:12,108,0.6408450704225352
512,Gittin 25a:15-25b:1,Sukkah 23b:4-24a:1,107,0.3790849673202614
513,Beitzah 2b:13,Eruvin 63b:14,82,0.7664670658682635
514,Bava Kamma 38a:11,Sanhedrin 59a:4,190,0.8831168831168831
515,Avodah Zarah 35a:6,Ketubot 111b:18,140,0.6712328767123288
516,Nedarim 79a:8,Nedarim 87b:4,140,0.8741721854304636
517,Gittin 19a:6-7,Shabbat 104b:3-4,241,0.7128712871287128
518,Sukkah 31a:16,Sukkah 36b:9,140,0.7932203389830509
519,Nedarim 65a:5,Sanhedrin 15a:11,210,0.11089108910891089
520,Berakhot 43b:15,Shabbat 62b:14-15,144,0.3446808510638298
521,Gittin 25a:15-25b:1,Yoma 55b:6-56b:1,199,0.7783018867924528
522,Avodah Zarah 46a:9-10,Zevachim 11a:6,31,0.07253886010362694
523,Berakhot 16a:20-21,Sukkah 25a:5-6,180,0.7032418952618454
524,Arakhin 33b:21,Megillah 3b:13,102,0.6610878661087866
525,Menachot 88a:13,Menachot 92a:5-6,118,0.2857142857142857
526,Bava Batra 63b:5,Eruvin 71a:3-4,155,0.4034582132564842
527,Sanhedrin 34a:12,Shabbat 88b:3,217,0.0338409475465313
528,Nedarim 35b:5,Yevamot 12b:3,143,0.5530546623794212
529,Bava Batra 123b:10,Bava Kamma 12b:6-7,77,0.5365853658536586
530,Bava Batra 135b:5-6,Bava Metzia 19a:14-15,117,0.664
531,Bava Metzia 94a:4,Kiddushin 19b:12,72,0.5371900826446281
532,Bekhorot 58b:11-59a:1,Gittin 30b:13-31a:1,326,0.06321839080459771
533,Menachot 6a:19-20,Zevachim 15b:9-10,182,0.7093596059113301
534,Avodah Zarah 42b:14,Rosh Hashanah 24b:4,136,0.3916083916083916
535,Bava Metzia 47b:8,Kiddushin 26a:11,106,0.6517857142857143
536,Chullin 71b:9-10,Sukkah 5b:15-6a:1,228,0.10136452241715399
537,Arakhin 26b:19-20,Bava Kamma 89b:12,114,0.3065134099616858
538,Chullin 88b:2,Menachot 25b:13,117,0.8326848249027238
539,Menachot 26b:2,Zevachim 36b:6,101,0.5573770491803278
540,Bava Kamma 34a:16,Bava Kamma 36a:10,93,0.5310344827586206
541,Makkot 10a:17,Megillah 18a:9,151,0.7311178247734139
542,Bava Metzia 45b:5-6,Nedarim 46a:7-8,128,0.02346041055718475
543,Menachot 55a:11,Sotah 15a:6,79,0.5325443786982249
544,Chullin 91b:6,Sanhedrin 95b:1,208,0.0815347721822542
545,Rosh Hashanah 30a:16-23,Sukkah 41a:6-11,160,0.3139190523198421
546,Niddah 12a:11,Niddah 16b:8,148,0.6096866096866097
547,Sanhedrin 2a:6,Yevamot 101b:13,88,0.6582278481012658
548,Ketubot 111b:11,Shabbat 30b:11,85,0.4180064308681672
549,Bekhorot 3b:1,Bekhorot 5b:9,89,0.7248908296943232
550,Ketubot 86b:14-16,Ketubot 88b:4,294,0.4375
551,Bava Batra 8a:5,Nedarim 62b:2,112,0.7851851851851852
552,Avodah Zarah 56a:6,Bava Metzia 92b:9,150,0.6666666666666666
553,Pesachim 15a:7,Pesachim 20b:18,142,0.4090909090909091
554,Makkot 9b:7,Yoma 43a:3,88,0.5619047619047619
555,Berakhot 31a:14,Sotah 46b:16,128,0.8363636363636363
556,Gittin 28a:10,Yevamot 69b:7,125,0.5517241379310345
557,Bava Batra 157a:5,Bava Batra 175a:10,109,0.9327354260089686
558,Berakhot 4a:11,Eruvin 13b:4,108,0.42105263157894735
559,Ketubot 87b:6,Shevuot 44b:8,120,0.8111888111888111
560,Menachot 67a:5,Sanhedrin 15a:6,61,0.5395348837209303
561,Niddah 33b:3,Niddah 67b:9,74,0.5760869565217391
562,Yevamot 54b:3,Yevamot 8a:6,158,0.391304347826087
563,Bava Batra 5b:6,Ketubot 87a:9,198,0.009174311926605505
564,Bava Metzia 87b:7-8,Menachot 6a:3-4,79,0.02
565,Arakhin 9b:7-8,Shabbat 87b:7,167,0.5751295336787565
566,Chagigah 11b:7,Chagigah 16a:11,130,0.26426426426426425
567,Megillah 20b:17,Sotah 7b:3,109,0.5236593059936908
568,Nazir 21a:11,Nedarim 66a:4,126,0.7789473684210526
569,Ketubot 62b:1,Yoma 74b:14,73,0.5398230088495575
570,Megillah 15a:18,Megillah 28a:17,146,0.6688741721854304
571,Bava Kamma 41b:14,Bava Kamma 44a:9,119,0.5934065934065934
572,Shabbat 151b:2,Shabbat 40b:10,193,0.7295918367346939
573,Sanhedrin 45b:24-25,Sukkah 50b:5-6,186,0.06627680311890838
574,Shabbat 123b:11,Shabbat 141b:12,75,0.3125
575,Bava Metzia 37a:3,Ketubot 61a:8,137,0.46864686468646866
576,Megillah 18b:9,Pesachim 120b:2,123,0.7361563517915309
577,Chullin 134a:5-6,Sanhedrin 113a:5-6,175,0.5011933174224343
578,Menachot 74a:8,Yevamot 18b:4,57,0.37751004016064255
579,Shevuot 7b:4,Yoma 43a:3,122,0.5161290322580645
580,Temurah 13a:11-12,Zevachim 113b:17-18,170,0.6447058823529411
581,Gittin 77a:17,Ketubot 95a:4,115,0.7735191637630662
582,Arakhin 14b:16,Sanhedrin 67b:4,91,0.5822784810126582
583,Eruvin 19a:2,Eruvin 54a:8,147,0.5087719298245614
584,Eruvin 3b:12-13,Sukkah 3a:9,156,0.622093023255814
585,Bava Batra 94a:12-94b:1,Megillah 5b:14-15,31,0.055710306406685235
586,Chullin 89b:11-12,Nazir 49b:2,194,0.3471882640586797
587,Chagigah 9a:4,Sukkah 27a:4,87,0.546875
588,Sanhedrin 29a:14,Sanhedrin 37b:8,168,0.026737967914438502
589,Meilah 7a:12,Pesachim 97a:7,199,0.026845637583892617
590,Arakhin 30b:6,Kiddushin 40a:15,106,0.45517241379310347
591,Makkot 18b:2,Menachot 74b:2,89,0.6698113207547169
592,Bava Kamma 30a:22-24,Bava Metzia 118b:4-5,152,0.8862973760932945
593,Niddah 39a:2,Niddah 9a:6,125,0.6176470588235294
594,Horayot 8a:6,Keritot 25b:4-5,113,0.5765124555160143
595,Yoma 56b:10,Zevachim 25a:7-8,115,0.5294117647058824
596,Chullin 39a:2-4,Zevachim 10a:1-2,191,0.8364485981308412
597,Pesachim 33a:10-11,Zevachim 83b:10,91,0.2975609756097561
598,Sanhedrin 15a:12,Shevuot 43a:5,117,0.5317220543806647
599,Keritot 23a:12,Shevuot 24b:8,67,0.4631578947368421
600,Eruvin 95a:16,Shabbat 6a:16-6b:1,176,0.8129675810473815
601,Chullin 136a:27,Gittin 47a:15,121,0.551440329218107
602,Shabbat 147b:1,Shabbat 39b:4,162,0.7582089552238805
603,Sanhedrin 32a:1-2,Yevamot 122b:8-9,187,0.5059665871121718
604,Makkot 22a:6,Sanhedrin 56a:7,86,0.6358974358974359
605,Berakhot 34b:18,Sanhedrin 99a:15,181,0.96
606,Avodah Zarah 64b:13-15,Chullin 6a:8-11,118,0.13131313131313133
607,Beitzah 2a:10,Chullin 14a:3,101,0.05952380952380952
608,Bava Kamma 66a:5,Bava Kamma 93b:1,59,0.957983193277311
609,Menachot 16a:12-14,Zevachim 41b:16-42a:2,297,0.4823348694316436
610,Bekhorot 25b:11,Yoma 57a:12,170,0.603448275862069
611,Menachot 26b:17,Yoma 45b:1-2,236,0.22262118491921004
612,Bekhorot 28b:11,Sanhedrin 33b:4,57,0.9310344827586207
613,Menachot 92b:20,Zevachim 4b:24-25,73,0.024242424242424242
614,Nazir 26b:6,Yoma 41a:2,64,0.8104575163398693
615,Kiddushin 47a:9,Shevuot 38a:13,64,0.7852760736196319
616,Bava Kamma 29b:2,Bava Kamma 31a:5,127,0.5037593984962406
617,Niddah 6b:12,Shabbat 14a:1,86,0.13548387096774195
618,Temurah 21b:7-8,Zevachim 112b:10,160,0.2992125984251969
619,Pesachim 119b:8-9,Pesachim 86a:2,113,0.50199203187251
620,Menachot 48b:15-49a:1,Menachot 6b:14-15,90,0.8512820512820513
621,Bava Metzia 83a:14,Bava Metzia 87a:17,185,0.43317972350230416
622,Ketubot 24a:10,Pesachim 11a:5-6,162,0.8123076923076923
623,Bava Kamma 104b:16,Kiddushin 13b:4,95,0.43703703703703706
624,Berakhot 60b:7,Pesachim 50a:17,154,0.5333333333333333
625,Avodah Zarah 8a:2,Berakhot 34a:14,138,0.4642857142857143
626,Pesachim 65a:8,Zevachim 60a:9,118,0.7450980392156863
627,Sotah 47b:10,Yevamot 88b:13-14,274,0.948905109489051
628,Eruvin 82b:13-15,Ketubot 64b:7-9,300,0.7093023255813954
629,Bekhorot 17a:14,Niddah 41a:9,62,0.8714285714285714
630,Kiddushin 20a:19,Kiddushin 40a:15,106,0.7953667953667953
631,Yoma 71b:9,Zevachim 22b:3,128,0.5811138014527845
632,Ketubot 54a:11,Ketubot 97b:11,96,0.3333333333333333
633,Berakhot 41b:6,Berakhot 44b:4,164,0.3563218390804598
634,Chullin 33b:15-17,Niddah 7a:8,94,0.38235294117647056
635,Eruvin 22a:24,Shabbat 117a:6,173,0.8828337874659401
636,Bekhorot 26b:20,Pesachim 51a:2,103,0.3487544483985765
637,Gittin 43a:18-43b:1,Gittin 82b:12-13,157,0.5518987341772152
638,Tamid 32b:11,Yoma 24b:18,107,0.6608695652173913
639,Gittin 48b:7,Ketubot 95a:12,70,0.717948717948718
640,Ketubot 82a:5,Ketubot 86b:4,158,0.09809264305177112
641,Ketubot 32b:3,Makkot 13b:9,85,0.5602836879432624
642,Niddah 40a:16,Sanhedrin 52a:19,49,0.5625
643,Bava Kamma 84b:12,Beitzah 2b:13,82,0.390625
644,Kiddushin 74b:10-11,Yevamot 44a:19,167,0.7058823529411765
645,Arakhin 25b:15,Bava Kamma 109b:7,134,0.7163120567375887
646,Bava Metzia 96a:19,Yevamot 36b:4-5,105,0.847926267281106
647,Pesachim 27a:7,Temurah 30b:24,84,0.5333333333333333
648,Bava Batra 127a:12,Niddah 68a:4,157,0.4155124653739612
649,Pesachim 120a:14,Rosh Hashanah 19b:2,105,0.29003021148036257
650,Taanit 19a:5,Taanit 22b:10,148,0.5476190476190477
651,Chagigah 18b:9,Sotah 30a:4,128,0.862453531598513
652,Bava Kamma 72a:5,Ketubot 34a:7,75,0.5240641711229946
653,Chullin 122b:6,Zevachim 29b:10,110,0.6048109965635738
654,Berakhot 40b:5,Yevamot 38a:2,162,0.533724340175953
655,Nazir 24b:4,Sotah 23a:5,119,0.5776173285198556
656,Yoma 19a:7,Yoma 30a:6,138,0.3697478991596639
657,Pesachim 68b:11,Rosh Hashanah 9a:8-9b:1,219,0.40074906367041196
658,Menachot 49a:9-11,Zevachim 9b:5-7,269,0.010416666666666666
659,Beitzah 37b:16,Gittin 48a:14,99,0.7027027027027027
660,Gittin 37a:8,Ketubot 82a:1,109,0.9159663865546218
661,Sanhedrin 23b:19-20,Sukkah 18b:4-19a:1,150,0.6630434782608695
662,Ketubot 83a:5,Ketubot 95a:4,115,0.7735191637630662
663,Berakhot 7a:12-13,Sanhedrin 105b:6-7,235,0.2020497803806735
664,Ketubot 19a:11,Kiddushin 15a:8,112,0.8455284552845529
665,Bava Kamma 110b:20-21,Nazir 25b:3-4,105,0.34074074074074073
666,Bava Metzia 94a:14,Eruvin 72b:6-7,178,0.16204690831556504
667,Pesachim 24b:12,Temurah 28a:15,114,0.5910931174089069
668,Bava Batra 13b:7,Ketubot 97a:4,131,0.46616541353383456
669,Bekhorot 25a:2-5,Ketubot 6a:3-6,463,0.6609257265877287
670,Meilah 10a:6,Zevachim 42a:4,114,0.5035971223021583
671,Niddah 45a:11-12,Yevamot 100b:17,155,0.6606334841628959
672,Bava Batra 173a:14,Bava Metzia 20b:22,74,0.6036036036036037
673,Berakhot 21b:16,Berakhot 26a:7,80,0.7979274611398963
674,Sanhedrin 52b:23,Sanhedrin 54a:31,154,0.6081504702194357
675,Arakhin 7a:8-9,Menachot 79b:6-7,204,0.2644230769230769
676,Bava Metzia 55b:5,Gittin 9a:8,93,0.35733333333333334
677,Keritot 13a:22-13b:1,Niddah 55b:18,186,0.746268656716418
678,Rosh Hashanah 31a:8,Sanhedrin 97a:12,133,0.7692307692307693
679,Keritot 18a:9,Niddah 57b:14,125,0.8602150537634409
680,Yevamot 55a:21,Yevamot 71a:3,177,0.5478036175710594
681,Chullin 62b:7,Niddah 50b:6-7,187,0.837696335078534
682,Chullin 135b:3,Gittin 22a:10,158,0.6524390243902439
683,Menachot 76a:20-21,Nedarim 12b:5-6,185,0.3840749414519906
684,Berakhot 32a:8,Sanhedrin 102a:14,140,0.48255813953488375
685,Bava Batra 102b:4,Bava Batra 37b:6,112,0.9008264462809917
686,Bava Kamma 108a:14-15,Bava Metzia 33b:7-9,100,0.6285714285714286
687,Berakhot 36b:14-15,Yoma 81b:5-6,313,0.7884892086330936
688,Sanhedrin 46a:6,Sanhedrin 86a:13,145,0.5501618122977346
689,Bava Metzia 111a:1,Bava Metzia 118a:13,172,0.7977207977207977
690,Yoma 43b:3,Zevachim 17b:3,64,0.6289308176100629
691,Nedarim 17b:4,Shevuot 24b:5,130,0.6131386861313869
692,Sanhedrin 3b:10,Sotah 44b:10,101,0.12962962962962962
693,Megillah 8a:6,Shevuot 49a:7,177,0.023980815347721823
694,Gittin 26b:11,Ketubot 40a:7,126,0.9725490196078431
695,Arakhin 29b:2,Nazir 17b:4,178,0.3315508021390374
696,Bava Kamma 41a:23-41b:1,Kiddushin 56b:11-13,238,0.18
697,Bava Kamma 91b:2,Nedarim 17a:1,99,0.570281124497992
698,Bekhorot 42a:8-9,Temurah 17a:21,140,0.8783783783783784
699,Eruvin 62a:10,Yevamot 47b:6,80,0.7582938388625592
700,Ketubot 39a:1,Yevamot 12b:3,143,0.8896321070234113
701,Avodah Zarah 46a:1,Berakhot 9a:15,77,0.6853932584269663
702,Menachot 96b:10,Yoma 21a:7,112,0.4536741214057508
703,Kiddushin 5a:8-11,Sukkah 24b:6-8,289,0.05819295558958652
704,Pesachim 11b:10-12,Sanhedrin 40a:5-6,147,0.6342592592592593
705,Shevuot 35a:21,Shevuot 36a:21,90,0.4694835680751174
706,Nedarim 17b:4-5,Shevuot 28b:12-29a:1,307,0.12835820895522387
707,Bekhorot 26a:4-5,Pesachim 37b:6,140,0.5252525252525253
708,Bava Metzia 33b:13,Yevamot 93a:4-5,137,0.047109207708779445
709,Bava Kamma 78a:7,Yoma 49b:7,107,0.6785714285714286
710,Bekhorot 49a:7-8,Gittin 76a:5,134,0.5165165165165165
711,Yoma 31b:3,Yoma 70a:11,132,0.6621160409556314
712,Beitzah 18b:5,Shabbat 111a:3,137,0.3816793893129771
713,Avodah Zarah 15a:8,Yevamot 66b:3,157,0.7739938080495357
714,Niddah 38b:3,Rosh Hashanah 11a:15,147,0.9155844155844156
715,Bava Metzia 61a:11,Chullin 120a:27,93,0.8076923076923077
716,Shabbat 32b:8,Taanit 9a:3-4,361,0.014234875444839857
717,Sotah 49a:3,Taanit 10b:8,183,0.7846153846153846
718,Eruvin 30b:11,Eruvin 34b:3,82,0.6847826086956522
719,Menachot 18a:1-2,Zevachim 36a:9,174,0.5409836065573771
720,Shabbat 78b:2,Shabbat 80a:7-8,288,0.12413793103448276
721,Shabbat 113b:4,Zevachim 113b:13,190,0.2675438596491228
722,Nedarim 85a:6-7,Yevamot 93a:1-2,84,0.5992779783393501
723,Bava Kamma 76a:3,Bava Kamma 79a:4,51,0.7636363636363637
724,Gittin 45a:16,Moed Katan 18b:3,64,0.8955223880597015
725,Berakhot 54a:7,Yevamot 6b:2,117,0.7372262773722628
726,Berakhot 10a:21,Eruvin 19a:2,147,0.3525305410122164
727,Eruvin 27b:15,Nazir 35b:4,87,0.5612903225806452
728,Arakhin 6b:10-13,Ketubot 37b:9-13,478,0.6494252873563219
729,Eruvin 89a:5,Eruvin 91a:12,105,0.7472527472527473
730,Chagigah 11b:2-3,Keritot 5a:15-16,63,0.8676470588235294
731,Gittin 19b:12,Zevachim 18a:10,56,0.773109243697479
732,Berakhot 16b:23,Shabbat 30b:8,205,0.16541353383458646
733,Gittin 26b:7-8,Yevamot 20a:16-17,140,0.5471698113207547
734,Bava Kamma 94b:7,Bava Metzia 62a:3,105,0.8778280542986425
735,Sanhedrin 83b:15-16,Zevachim 19b:2-3,129,0.6976744186046512
736,Gittin 38a:6,Ketubot 77a:7,163,0.7087087087087087
737,Menachot 97a:8,Shabbat 133a:15,140,0.525
738,Bava Metzia 9b:4-6,Gittin 78a:22-23,81,0.37104072398190047
739,Bava Batra 49a:7,Ketubot 95a:4,111,0.7703180212014135
740,Eruvin 23b:16,Eruvin 35a:2,125,0.704
741,Bava Kamma 97a:2,Bava Metzia 64b:3,187,0.02403846153846154
742,Beitzah 3a:8,Shabbat 143b:1,130,0.5903890160183066
743,Bava Metzia 51a:11,Pesachim 96a:19,141,0.5443037974683544
744,Berakhot 41a:9-41b:3,Eruvin 4a:11-4b:4,71,0.5333333333333333
745,Chullin 133a:6,Shabbat 56a:3,166,0.3073170731707317
746,Menachot 72a:11,Shabbat 133a:15,160,0.48823529411764705
747,Arakhin 12b:11,Chagigah 15a:9,155,0.09550561797752809
748,Eruvin 96b:4,Kiddushin 34b:12,116,0.551440329218107
749,Niddah 71b:8,Sotah 29b:14,61,0.821917808219178
750,Kiddushin 52b:10,Zevachim 114a:3,67,0.67
751,Berakhot 40a:11,Sotah 5a:13,207,0.12072434607645875
752,Bava Metzia 109b:8,Bava Metzia 79a:11,137,0.6344410876132931
753,Bava Kamma 57b:7,Bava Metzia 34a:8,109,0.8888888888888888
754,Kiddushin 78a:12-13,Zevachim 16a:4,137,0.5923344947735192
755,Megillah 22b:15,Taanit 14b:11,127,0.7168458781362007
756,Avodah Zarah 6b:18-7a:1,Bava Kamma 99b:13,98,0.5213270142180095
757,Sanhedrin 67a:15,Shabbat 104b:5,144,0.48623853211009177
758,Avodah Zarah 63a:4-5,Temurah 29b:3-4,61,0.12927756653992395
759,Beitzah 40a:3-4,Eruvin 68b:7-8,198,0.5123152709359606
760,Berakhot 17b:7,Taanit 30b:2,245,0.028455284552845527
761,Bava Kamma 102a:5-7,Sukkah 40a:9-40b:2,205,0.14671814671814673
762,Shevuot 22b:4,Yoma 30b:10,86,0.5076923076923077
763,Bava Metzia 30a:17-30b:1,Bava Metzia 33a:10,75,0.3803680981595092
764,Ketubot 45b:3-4,Shabbat 84b:2,217,0.0544464609800363
